position_id,symbol,settled_net_pnl_usdt,gross_price_pnl_usdt,exit_reason,observed_sampled_bid_mfe_pct,final_native_trigger_pct,fast_weak_10s,confirmed,supported_hypothesis,unknown,refuted,assessment
236a2b45-5174-4859-ab16-7f1126b2b60a,VTHOUSDT,7.51939051,7.6428175,V17_NATIVE_STOP,8.179221,6.570441,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
f259a83b-0ebb-4a02-ba3e-25baf435d424,ORDERUSDT,5.30727464,5.43009,V17_NATIVE_STOP,6.121399,4.552469,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
92daa401-9ad3-4544-bb53-d7412b033e78,VETUSDT,-1.63490009,-1.515707,V17_NATIVE_STOP,0.512949,-1.18854,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
a589a8b4-f047-413d-9a36-eb103772a3f8,METUSDT,-0.1756457,-0.0554,V17_MOMENTUM_STALE,0.921234,-1.197605,,V17_MOMENTUM_STALE 사유로 원장상 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
dafe22b7-278c-4ef0-9987-d35bc5ecf8da,ETHFIUSDT,1.42407876,1.54474,V17_NATIVE_STOP,2.599882,1.307286,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
f79233eb-3a7d-4aa8-bde9-88127658d573,VETUSDT,-1.59579369,-1.476505,V17_NATIVE_STOP,0.19109,-1.194315,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
d975988c-25de-434f-8384-2d55a6be8c33,牛来USDT,-3.16791664,-3.04929,V17_NATIVE_STOP,0,-2.493065,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
dd2c7aac-ac3f-43aa-9008-54ad94867521,SAGAUSDT,3.40124404,3.523008,V17_NATIVE_STOP,4.464832,2.93578,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
9d21a501-0b4a-4230-826b-6ca2d37d66e8,TACUSDT,-1.53411504,-1.41482,V17_NATIVE_STOP,0.803859,-1.178992,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
794da229-cdce-4d41-800d-578f92d03f56,SAGAUSDT,-3.4400436,-3.321631,V17_NATIVE_STOP,0.824014,-2.472042,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
0cc0436c-3fab-4cb7-abbb-8747f479a714,MARSCOINUSDT,-3.1552443,-3.0366,V17_NATIVE_STOP,0,-2.494986,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
8fdeb12f-77de-4929-affb-baf0e228557f,RAYSOLUSDT,4.446641,4.56897,V17_NATIVE_STOP,5.394723,3.819641,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
1c354c6f-8754-47a9-8b3d-bf73bdc0310f,LSKUSDT,2.48860081,2.55663,V17_NATIVE_STOP,5.490654,3.913551,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
2cdfbd55-98fc-46fc-a17f-cf191c675b90,XANUSDT,-2.12299562,-2.003998,V17_RISK_CUT,0.660262,-2.495948,,R5 -1.2% 위험축소 단계가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
316b4c9f-d865-46f3-baf9-da0e3a1ff830,牛来USDT,4.40550874,4.52796,V17_NATIVE_STOP,5.358995,3.783578,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
6ac61076-f772-495c-9b1f-303d92a1247b,RAYSOLUSDT,1.36527858,1.4862,V17_NATIVE_STOP,2.203925,1.101962,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
65ebb3e1-ea3f-495b-aa8e-9d0741afbdd8,SOLVUSDT,-1.57437241,-1.45522,V17_NATIVE_STOP,1.088321,-1.192968,,거래소 native stop 체결로 실제 청산됨 | 관측 MFE +1% 이상/+2% 미만에서 R5는 -1.2% 위험축소까지만 허용,더 빠른 실제 bid/VWAP 관측이 이익 반납을 줄일 가능성,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
be6d319a-496a-49ee-80d1-19e2b53fbff4,MARSCOINUSDT,-1.59807003,-1.47894,V17_NATIVE_STOP,0.636542,-1.194499,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
41d030ce-62e4-4b33-8acf-e9af3dbd734b,RAYSOLUSDT,1.84777736,1.96863,V17_NATIVE_STOP,3.196382,1.65419,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
aed1aea7-a227-4c20-9a57-9a24ef4b3ea3,EIGENUSDT,-1.53347165,-1.41414,V17_NATIVE_STOP,1.17807,-1.17807,,거래소 native stop 체결로 실제 청산됨 | 관측 MFE +1% 이상/+2% 미만에서 R5는 -1.2% 위험축소까지만 허용,더 빠른 실제 bid/VWAP 관측이 이익 반납을 줄일 가능성,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
70dc339b-8a57-49b9-af6e-e52017e62dcf,BLURUSDT,-1.57988283,-1.46058,V17_NATIVE_STOP,0.442478,-1.161504,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
7027d83d-0510-42a8-8a2b-8eae1254d9b1,LSKUSDT,2.17087268,2.29215,V17_NATIVE_STOP,3.339497,1.796785,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
b7099770-3a3b-461b-a411-ed4b4de0eb17,RAYSOLUSDT,-3.119832,-3.0011,V17_NATIVE_STOP,0,-2.496079,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
592176ab-90cf-42ad-879c-427c1d6eb51c,KOMAUSDT,-1.57617344,-1.457004,V17_NATIVE_STOP,0.048794,-1.193917,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
39a8d1ab-9dda-4cb1-93df-501b81639c74,METUSDT,-1.56070425,-1.4413,V17_NATIVE_STOP,0.248242,-1.199835,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
b9321957-8cd3-40e0-af5f-434a3405f819,METUSDT,-1.6260831,-1.5066,V17_RISK_CUT,0.323363,-2.465643,,R5 -1.2% 위험축소 단계가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
b60ccd33-9232-4c4e-8ba4-663dada6282e,哈基米USDT,-3.2235075,-3.105,V17_NATIVE_STOP,0.574713,-2.490421,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
252d1779-6b11-4aab-b852-3e438dc9caea,DOGSUSDT,-1.30677285,-1.187414,V17_NATIVE_STOP,0.910711,-1.187884,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
c525b7e2-8c77-43e0-bbee-5ff050f2eda8,牛来USDT,4.77694541,4.89952,V17_TRAILING_STOP,10.160763,8.511379,,R5 trailing 단계가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
66b793c6-142a-4a3c-9893-fb2f355dfea0,MARSCOINUSDT,-1.08496209,-1.04397,V17_NATIVE_STOP,0.286433,-2.499513,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
4a8cf0ba-d1be-4fd3-aad7-5d94f4f2e61c,LABUSDT,1.29787788,1.41847,V17_NATIVE_STOP,2.456764,1.229633,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
38141839-ee9a-45d3-a60e-996ab2d97905,THETAUSDT,-1.52142604,-1.40277,V17_NATIVE_STOP,0.255493,-1.175268,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
6d0f2ea7-5150-4d86-9d87-b45a856f3f24,LABUSDT,-1.5578253,-1.43844,V17_NATIVE_STOP,0.610368,-1.197657,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
0763c96e-d4b3-460c-a710-938f3f27fb30,METUSDT,-3.1380237,-3.0194,V17_NATIVE_STOP,0,-2.478079,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
be73341a-2466-4dbf-b5a9-3bdf4245cb85,METUSDT,-0.7140726,-0.6882,V17_NATIVE_STOP,0.141894,-2.48315,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
063db975-2e7a-4a5b-a401-cfaee42c4b70,RAYSOLUSDT,-1.56387595,-1.44429,V17_NATIVE_STOP,0.850516,-1.194334,,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
2d9ae16b-0296-48e4-bae5-b80e1b33d076,MARSCOINUSDT,1.33097502,1.45188,V17_NATIVE_STOP,2.70037,1.352756,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
30f14c92-2cdd-46a4-87e6-9a82cd2f8ac2,我踏马来了USDT,-1.94148328,-1.8223911,V17_NATIVE_STOP,3.59157,2.043272,false,거래소 native stop 체결로 실제 청산됨,더 빠른 실제 bid/VWAP 관측이 이익 반납을 줄일 가능성,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
94a97cc9-3711-4ab5-9d5f-e4d4f7336eb9,RIVERUSDT,1.76945825,1.8905,QV3_TWO_BEARISH_CLOSED,2.402651,1.242751,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
2740a0e8-d7aa-4a50-8ace-11392075712c,RIVERUSDT,-3.081905,-2.9636,V17_NATIVE_STOP,0,-2.474062,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
2224dc28-f900-44b2-96c6-ef61c1844811,龙虾USDT,-3.19667575,-3.078217,V17_NATIVE_STOP,0.065353,-2.498275,true,거래소 native stop 체결로 실제 청산됨,직전 10초 가격<-0.2%와 taker-buy<45% 조합은 확장표본에서 기대 저하와 연관,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
effa0646-33bb-4a5a-bd99-2544ffc67f91,龙虾USDT,-0.03428844,-0.02712,QV3_TWO_BEARISH_CLOSED,0.247285,-2.499582,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
543cc33d-8ce8-4873-aa67-ccaa9300eb70,VELVETUSDT,-1.93268724,-1.8135,V17_NATIVE_STOP,0,-2.348993,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
c3e36595-e841-41be-8ee7-6c89e554dc44,LABUSDT,3.17305825,3.29478,QV3_TWO_BEARISH_CLOSED,2.913519,1.464467,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
afadbc29-7c7a-4065-a81c-689434409c35,龙虾USDT,-0.07514771,0.044832,QV3_TWO_BEARISH_CLOSED,0.801928,-1.198596,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴 | 가격 총손익은 양수였으나 비용 포함 정산손익은 음수,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
4630b19b-fda4-47ba-a358-765429be663a,BEATUSDT,8.9762328,9.1008,V17_NATIVE_STOP,9.123223,7.582938,true,거래소 native stop 체결로 실제 청산됨,직전 10초 가격<-0.2%와 taker-buy<45% 조합은 확장표본에서 기대 저하와 연관,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,fastWeak를 일괄 진입금지로 사용하는 설명의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
f13f3d6d-a6d7-4aa1-a4a4-583a70e02c9d,LABUSDT,1.793154,1.914,V17_NATIVE_STOP,3.069089,1.541426,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
2b0c5558-4945-4afc-a01e-baf1f66a19e3,LABUSDT,-1.17832185,-1.05949,V17_NATIVE_STOP,1.967593,-1.195988,true,거래소 native stop 체결로 실제 청산됨 | 관측 MFE +1% 이상/+2% 미만에서 R5는 -1.2% 위험축소까지만 허용,직전 10초 가격<-0.2%와 taker-buy<45% 조합은 확장표본에서 기대 저하와 연관 | 더 빠른 실제 bid/VWAP 관측이 이익 반납을 줄일 가능성,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
6b5597fb-cbbe-41c6-9c57-254b1c34862b,RIVERUSDT,0.0568412,0.1768,QV3_TWO_BEARISH_CLOSED,0.811209,-2.433628,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
f8d47c53-cf13-446c-bad1-416f7b9f8fe4,ETHFIUSDT,-0.78968092,-0.6704,QV3_TWO_BEARISH_CLOSED,0.252207,-2.494045,true,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,직전 10초 가격<-0.2%와 taker-buy<45% 조합은 확장표본에서 기대 저하와 연관,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
fc03d7a5-ab80-4951-9695-64c65ffb416a,LSKUSDT,-3.12090511,-3.00233,V17_NATIVE_STOP,0.123846,-2.492724,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
01b99bd8-097b-43d3-bc36-2345ff3aa522,LSKUSDT,2.31600574,2.4372,QV3_TWO_BEARISH_CLOSED,2.232636,1.122561,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
d84f71d7-79dd-428e-a0f8-963db9e70fa6,LSKUSDT,-0.8051141,-0.6854,QV3_TWO_BEARISH_CLOSED,0.429455,-2.497035,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
7bd7e498-0b06-4465-8c83-904ee4757333,LSKUSDT,-1.3750945,-1.25577,V17_RISK_CUT,0.158071,-2.494648,false,R5 -1.2% 위험축소 단계가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
44c7e761-4c06-4eda-9ce7-71e55bb3168f,LABUSDT,-3.10295789,-2.9848,V17_NATIVE_STOP,0,-2.494603,true,거래소 native stop 체결로 실제 청산됨,직전 10초 가격<-0.2%와 taker-buy<45% 조합은 확장표본에서 기대 저하와 연관,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
8b48d67f-cb15-4e16-8080-c5cd01a63218,龙虾USDT,0.38638127,0.506794,QV3_TWO_BEARISH_CLOSED,1.345069,-1.199171,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
d3d573e7-283b-4e8b-83e1-782dceac2ff4,MITOUSDT,-1.17544588,-1.05587,QV3_TWO_BEARISH_CLOSED,0.139762,-1.18798,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
ead56a46-8c0a-4bcf-90b5-11287f7278a9,CYSUSDT,0.69689685,0.8173,QV3_TWO_BEARISH_CLOSED,1.547988,-1.176471,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
5955f67f-bb2e-43be-8ac7-e60f20387291,龙虾USDT,0.06189833,0.181967,QV3_TWO_BEARISH_CLOSED,0.565798,-2.498711,false,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
af06d735-69d4-40ec-bf5c-ed06e4a394c7,龙虾USDT,-1.56698436,-1.447704,V17_NATIVE_STOP,0.26607,-1.199047,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
ca80e8c8-d94e-433a-8874-e6814761ba93,VELVETUSDT,-1.5138204,-1.3944,V17_NATIVE_STOP,0.165837,-1.160862,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
e3a57823-48c9-4502-bfd7-637e96ed5478,LSKUSDT,13.36045719,13.48732,V17_NATIVE_STOP,12.925032,11.235044,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
ac99ac6e-063f-41f7-b31a-9121b14323fd,SOPHUSDT,1.14237184,1.263051,V17_NATIVE_STOP,2.219634,1.11467,false,거래소 native stop 체결로 실제 청산됨,,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,RSI>=70 일괄 금지의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
4e700141-4df5-44d5-bdbf-1f813f8360c5,BEATUSDT,1.25832525,1.3783,QV3_TWO_BEARISH_CLOSED,1.890756,-1.155462,true,QV3_TWO_BEARISH_CLOSED가 실제 청산을 발생시킴,직전 10초 가격<-0.2%와 taker-buy<45% 조합은 확장표본에서 기대 저하와 연관,근본적인 시장 방향 원인; 당시 수량별 매도 VWAP와 연속 L2; 후보 주문 ACK 전 실현 가능 가격,fastWeak를 일괄 진입금지로 사용하는 설명의 수익 반례,MECHANISM_CONFIRMED_PREDICTIVE_CAUSE_NOT_CONFIRMED
